round,client_id,client_i_training_loss,client_i_training_accuracy,client_i_training_dataset_size,client_i_evaluation_loss,client_i_evaluation_accuracy,client_i_evaluation_dataset_size,client_i_central_evaluation_loss,client_i_central_evaluation_accuracy,client_i_cosine_similarity,client_i_importance_coefficient,client_i_tanh_val,tanh_normalization_value,client_i_q,client_i_mask_order,client_i_v_nonzero_fraction,client_i_v_sparsity,local_epochs,learning_rate,gamma,client_i_corrupted_labels,client_i_corruption_fraction
3,11,0.5046179169102719,0.8613559322033898,590,0,0,99,1.5529229374358449,0.9006,0.7456700985997454,0.07794161581746337,0.07778416933831368,0.08477830200842514,0.9175009111372165,182775,0.9174991215300436,0.08250087846995635,5,0.1,0.5,,
4,0,0.19749789874094734,0.9390111642743222,9405,0,0,1566,1.2854338057886678,0.9268,0.7727435938785211,0.082900315341042,0.08271092618843791,0.08490624392949549,0.9741442131882,194059,0.9741428643140405,0.025857135685959487,5,0.1,0.5,,
4,1,0.2008825501929365,0.9386456034382623,8609,0,0,1435,1.2854405317824489,0.9268,0.777358171405501,0.08148788923571286,0.08130799966627611,0.08490624392949549,0.9576209699352038,190767,0.9576175894784399,0.04238241052156011,5,0.1,0.5,,
4,2,0.1868222751376051,0.9432304342256949,7807,0,0,1301,1.2854338785329946,0.9268,0.785125364502322,0.08410526631559613,0.08390751414192894,0.08490624392949549,0.988237263335025,196866,0.9882335224135335,0.01176647758646654,5,0.1,0.5,,
4,3,0.20573925433433762,0.9376730906495361,7005,0,0,1167,1.2854332954357988,0.9268,0.7898839483362796,0.0842668870120365,0.08406799477484861,0.08490624392949549,0.9901273555766632,197243,0.990125997690879,0.009874002309121055,5,0.1,0.5,,
4,4,0.21166744267414372,0.9354183459616314,6203,0,0,1034,1.2854376661891755,0.9268,0.7981217013356392,0.08445461673535941,0.08425439478795008,0.08490624392949549,0.9923227184201079,197680,0.9923196626675368,0.007680337332463205,5,0.1,0.5,,
4,5,0.22652472057352227,0.9331234956489539,5401,0,0,900,1.2854356647680363,0.9268,0.7904659333993465,0.08410705064993464,0.08390928591344814,0.08490624392949549,0.9882581307228304,196870,0.988253601726821,0.011746398273179026,5,0.1,0.5,,
4,6,0.23130831768891463,0.9288260869565217,4600,0,0,767,1.285435620969096,0.9268,0.8041490110157408,0.08511116271945747,0.08490624392949549,0.08490624392949549,0.9999999999882222,199209,0.9999949801716781,5.019828321906061e-06,5,0.1,0.5,,
4,7,0.25152074724999296,0.923696682464455,3798,0,0,633,1.285436330511928,0.9268,0.8014614066334707,0.08488607365547032,0.08468277328130712,0.08490624392949549,0.9973680304434229,198685,0.9973645901310175,0.0026354098689824745,5,0.1,0.5,,
4,8,0.27949972324707406,0.9160881174899866,2996,0,0,500,1.2854380775183534,0.9268,0.798762169782643,0.08497543558104383,0.0847714937055135,0.08490624392949549,0.9984129527023677,198893,0.9984087144219668,0.0015912855780332302,5,0.1,0.5,,
4,9,0.2962870578996945,0.9153144940747493,2194,0,0,366,1.2854226115412606,0.9268,0.784816887192237,0.08386777903043,0.08367169418434689,0.08490624392949549,0.9854598473681252,196313,0.9854575573515386,0.014542442648461384,5,0.1,0.5,,
4,10,0.31317352549257604,0.9089080459770115,1392,0,0,232,1.2854231988279203,0.9269,0.7722699431267566,0.08212373611072737,0.08193961022441262,0.08490624392949549,0.9650598876036565,192249,0.9650569750514533,0.03494302494854673,5,0.1,0.5,,
4,11,0.44212817839886015,0.8776271186440678,590,0,0,99,1.285423626153233,0.927,0.7262936945118248,0.07771378761318942,0.07755771557140079,0.08490624392949549,0.913451260838835,181968,0.9134481200742934,0.08655187992570657,5,0.1,0.5,,
5,0,0.18362436518199793,0.9435619351408825,9405,0,0,1566,1.0370179780375082,0.9364,0.7658198747774139,0.08352555214752724,0.0833318534975941,0.08566940118904126,0.972714322033584,193774,0.9727122132423072,0.027287786757692833,5,0.1,0.5,,
5,1,0.2624932208779716,0.9304681147636195,8609,0,0,1435,1.0370473237083362,0.9363,0.5587488340187037,0.07517961388833741,0.07503829562098974,0.08566940118904126,0.8759054525726351,174489,0.8759048240550174,0.12409517594498265,5,0.1,0.5,,
5,2,0.1733551406229037,0.9475086460868452,7807,0,0,1301,1.0370115106479048,0.9363,0.7802356131067664,0.08485678705002432,0.08465369662304485,0.08566940118904126,0.9881439049078531,196848,0.9881431655037398,0.011856834496260182,5,0.1,0.5,,
5,3,0.1914925084644971,0.9414703783012134,7005,0,0,1167,1.0370108837517686,0.9363,0.7773554674736967,0.08486358946364468,0.08466045028499063,0.08566940118904126,0.9882227389121996,196863,0.9882184629285679,0.011781537071432147,5,0.1,0.5,,
5,4,0.1977649503358707,0.9398355634370466,6203,0,0,1034,1.037016031269829,0.9363,0.7825053119812743,0.08517460655460424,0.08496923005420047,0.08566940118904126,0.9918270569641592,197581,0.9918226996636715,0.008177300336328464,5,0.1,0.5,,
5,5,0.20972553216108292,0.936826513608591,5401,0,0,900,1.0370137921918314,0.9363,0.7788518635636437,0.08480862374270116,0.08460587827101533,0.08566940118904126,0.9875857318452979,196736,0.9875809447316902,0.012419055268309775,5,0.1,0.5,,
5,6,0.214471514951179,0.9352173913043478,4600,0,0,767,1.0370147224432362,0.9363,0.7897981532816014,0.08587991190875564,0.08566940118904126,0.08566940118904126,0.9999999999883271,199209,0.9999949801716781,5.019828321906061e-06,5,0.1,0.5,,
5,7,0.23260708028497565,0.9304897314375987,3798,0,0,633,1.0370152733577327,0.9363,0.7845781863022506,0.08554106576490213,0.085333032168998,0.08566940118904126,0.9960736387044763,198427,0.9960694744239748,0.0039305255760252455,5,0.1,0.5,,
5,8,0.2516583180411699,0.9232309746328438,2996,0,0,500,1.0370173886561165,0.9363,0.7891985354613497,0.08576650361475051,0.08555682413316497,0.08566940118904126,0.9986859128777313,198948,0.9986848049796697,0.0013151950203302842,5,0.1,0.5,,
5,9,0.2591790279886429,0.9250683682771195,2194,0,0,366,1.0370010981163658,0.9364,0.7699946924967783,0.08433038532068322,0.08413104397713457,0.08566940118904126,0.9820430960000042,195632,0.9820390542643441,0.017960945735655875,5,0.1,0.5,,
5,10,0.27676037111404267,0.9211206896551725,1392,0,0,232,1.0370107995816313,0.9362,0.7502207238222923,0.08244249876934356,0.0822562243982902,0.08566940118904126,0.9601587411101475,191273,0.9601576226093068,0.039842377390693184,5,0.1,0.5,,
5,11,0.362135748094634,0.9016949152542373,590,0,0,99,1.037021683046993,0.9361,0.6991565750762213,0.077630861774726,0.0774752880184312,0.08566940118904126,0.9043519266180817,180155,0.9043471713267406,0.09565282867325942,5,0.1,0.5,,
6,0,0.17297669535528135,0.9464327485380117,9405,0,0,1566,0.7999194831893848,0.9432,0.7554776303344752,0.08349284649811534,0.08329937487417474,0.0857144244747926,0.9718244669273849,193597,0.9718237036293359,0.0281762963706641,5,0.1,0.5,,
6,1,0.18046531133670618,0.9442676269020792,8609,0,0,1435,0.7999628489009869,0.9431,0.7357533227574782,0.07713776873929565,0.07698513604930607,0.0857144244747926,0.8981584665606446,178922,0.8981577230058732,0.10184227699412685,5,0.1,0.5,,
6,2,0.1641936890355342,0.9504034840527732,7807,0,0,1301,0.7999135592875009,0.9432,0.7679816692812811,0.08484006985966605,0.0846370992087378,0.0857144244747926,0.9874312255650848,196706,0.987430349882034,0.012569650117965958,5,0.1,0.5,,
6,3,0.18063769686890588,0.9463526052819414,7005,0,0,1167,0.7999130961613152,0.9432,0.7689181359970079,0.08487805525016892,0.08467481237196457,0.0857144244747926,0.9878712117571105,196793,0.9878670749460369,0.012132925053963128,5,0.1,0.5,,
